Node ID,Total de Alarmes,Total de Correlações,Total de Incidentes,Média de Alarmes por Incidente,Densidade
546eea10-1ece-4d6b-9c87-d69c5a5ccf8f,1060,2236,209,5.07177033492823,0.003983822402765158
a19651b7-1247-4143-b695-eece4d030892,1187,293,195,6.087179487179487,0.00041625763079795023
e446ea71-8d4e-45c3-8813-e0b436bc98a4,621,699,186,3.338709677419355,0.003630980208820321
201a72d0-f46e-4add-afdf-3f6a9f2197da,839,227,182,4.6098901098901095,0.0006457283787666304
0072af73-d835-49fd-b984-335fa3a2fd70,1114,306,180,6.188888888888889,0.0004935953582679642
c85a6091-64dc-4cac-98a6-655bc74956a2,844,3224,179,4.715083798882682,0.009062645820332484
b636a8e2-9509-4d7b-91a5-3f50d4dd20e2,1342,255,179,7.4972067039106145,0.00028339284583095783
acd89d49-6413-4cef-804e-4745dc2c9654,418,261,170,2.458823529411765,0.0029947333998829643
d919bf8e-8862-4abd-900c-169ef1e439d1,925,284,167,5.538922155688622,0.0006645606645606645
b43ad70c-c407-4924-afba-7393e191d2ae,669,700,162,4.12962962962963,0.0031327479570007967
bf885117-5eb1-49ab-b530-b1b676429aef,669,231,161,4.15527950310559,0.0010338068258102628
1225f237-f5ea-4f37-aae4-815582a644d0,780,1136,156,5.0,0.00373917909219578
18612228-ae67-421a-be7b-7493c9a81074,692,755,153,4.522875816993464,0.0031578595149862393
6f2e0481-004b-43ad-ac58-2291598d838b,1219,333,142,8.584507042253522,0.000448562780604307
7cb6113f-9d31-46ea-853c-df268978d6ea,1067,203,140,7.621428571428571,0.0003569475533267336
f3ba1e5e-6b53-4c0a-a42b-978d15da5313,315,195,137,2.2992700729927007,0.003942978465271459
e7cf7435-2f16-4459-aea6-7a72132c28ca,496,826,127,3.905511811023622,0.006728576083414793
bc6ab61f-7d77-46e8-8e6e-da6cd8da8525,1073,117,112,9.580357142857142,0.00020343297492036555
fa790804-e71a-4a31-8f79-17a1c7f32500,914,97,97,9.422680412371134,0.00023247955018802083
9520161f-d41f-4f43-92c9-f82801bd1043,516,170,91,5.670329670329671,0.0012794460751110108
80504309-529e-4129-91c9-0bde44a4cabe,309,301,89,3.4719101123595504,0.006325389820535452
09e2699e-5001-4c10-961b-c4b8de5c26c1,284,380,86,3.302325581395349,0.009456029462997064
5d7c8505-0100-41c8-abcc-5177e7053283,1226,93,85,14.423529411764706,0.0001238472550521024
5f8b6703-5c7c-43aa-a014-e32b70ded9a9,1008,89,85,11.858823529411765,0.00017535978310556264
0dabe63f-7c3b-4cfb-b8ad-b04906e4aec1,1302,88,79,16.481012658227847,0.00010390211476224717
7b94de96-099e-4434-8ffa-df769864194b,788,81,71,11.098591549295774,0.0002612245951018776
3a8f5440-12e3-4fe2-90cb-d837cfa1974e,862,64,61,14.131147540983607,0.00017246443594697797
326c00b3-8bbe-481a-b7b5-5a32d83f22c8,240,703,57,4.2105263157894735,0.024511854951185495
51c95e42-6509-4380-a975-3c074b102da4,232,123,56,4.142857142857143,0.004590237348858038
d1794adf-3a39-4746-8c30-200536bf93db,281,540,56,5.017857142857143,0.013726487036095577
af07a17d-c485-464a-9a8b-08586236c624,159,82,51,3.1176470588235294,0.006528142663800653
d0b982c0-0de2-45a4-aaa6-eddd404dda65,773,57,51,15.156862745098039,0.00019103285094745591
2ac5f0c1-2047-4353-8430-12dd88f1a03b,440,66,51,8.627450980392156,0.000683371298405467
c864daa1-6e1e-40d8-83d6-4400dca84833,992,154,49,20.244897959183675,0.0003133036033983269
123641f1-8807-4379-ae5c-79c91fd76254,264,430,45,5.866666666666666,0.012386219610554212
6f6f4332-9530-41d8-a9b2-b0e8af804d56,440,45,45,9.777777777777779,0.00046593497618554563
b0050fed-52ad-4ef3-8491-7e98548f3817,515,68,44,11.704545454545455,0.000513769785803332
f739f1a4-7e91-43b0-8f64-0ad881e3c407,491,63,43,11.418604651162791,0.000523712540005819
574c9c5e-3fa2-443d-aefa-d4ed2cf30e73,937,46,40,23.425,0.0001048992511105638
d7731160-419b-45f2-b7cc-d2d98c92c5f3,210,87,38,5.526315789473684,0.003964456596035544
13105e05-29e0-47fe-ad8e-830a2e7d9c6d,232,97,38,6.105263157894737,0.003619943275115689
fbef7b24-b3bf-466d-b66e-44eb0ff2b49a,191,272,36,5.305555555555555,0.014990355469826399
040943bc-43d2-43c7-aa74-557d418b782c,585,55,36,16.25,0.00032197634937360965
31ca5071-81a4-4416-b92d-a1e5fedd0ead,95,37,33,2.878787878787879,0.008286674132138858
0aa9abd3-4935-45ef-bc3b-1395e82aa0db,129,65,32,4.03125,0.007873062015503876
0ecbe4f8-9546-4646-b40b-4514a27458ce,402,266,30,13.4,0.0033002071934591383
f5f92164-c8b8-458d-addb-7ad6e4ac06b6,69,29,29,2.3793103448275863,0.0123614663256607
0784d4a3-0e5c-4edd-9be1-77667977079f,494,28,28,17.642857142857142,0.00022993980504389387
5da3e5fc-9ddf-466a-93b8-efc8a23f110d,399,59,27,14.777777777777779,0.0007430636893741892
2314d9a8-1d9a-44f3-b711-9eb8103583ff,121,87,27,4.481481481481482,0.011983471074380166
67a422f2-20ef-46a2-aa86-bddaee537bbb,57,30,26,2.1923076923076925,0.018796992481203006
2342c5d5-a72b-4712-a660-425394224cbf,191,66,25,7.64,0.003637365665472582
b156020c-8714-4984-86d3-393a5e9e5ad0,87,79,25,3.48,0.02111734830259289
36fb8f44-2e53-4daf-835d-8568f03edaf7,493,58,24,20.541666666666668,0.00047824007651841227
